Datum,Konsumtion,Temperatur,Nederbördsmängd,Vindriktning,Vindhastighet,Lufttryck,Daggpunktstemperatur,K2_regression
2013-01-01,72.64695222390912,3.9,7.6,249.125,3.5250000000000004,1009.5791666666664,2.520833333333333,77.84419643950858
2013-01-02,79.97269530531173,6.4,0.0,266.4583333333333,7.1916666666666655,1012.6958333333336,4.6208333333333345,59.79397664735188
2013-01-03,75.08886658437666,6.0,0.4,301.9166666666667,5.833333333333335,1018.7750000000001,4.4208333333333325,62.68201181409695
2013-01-04,76.9203023547273,2.4,1.2,144.95833333333334,1.1416666666666668,1026.1166666666668,2.1583333333333337,88.6743283148026
2013-01-05,79.97269530531173,4.4,1.9,196.91666666666666,1.8333333333333337,1022.1541666666668,3.7624999999999997,74.23415248107725
2013-01-06,76.9203023547273,2.1,5.5,150.83333333333334,2.4666666666666663,1026.3625000000002,1.0833333333333333,90.8403546898614
2013-01-07,83.63556684601302,4.2,0.0,226.54166666666666,2.0125,1019.4000000000002,3.9333333333333336,75.67817006444977
2013-01-08,81.80413107566237,4.5,14.4,203.79166666666666,3.1041666666666665,1012.2125,4.0125,73.51214368939097
2013-01-09,80.5831738954286,-0.1,0.0,123.41666666666667,5.875,1007.1624999999999,-2.2000000000000006,103.09365443708334
2013-01-10,87.90891697683121,-1.7,0.2,168.33333333333334,5.245833333333333,1013.6999999999998,-5.041666666666667,111.87939992701529
2013-01-11,103.1708817297533,-2.4,0.0,34.208333333333336,3.954166666666667,1020.4333333333333,-5.637500000000002,115.72316357886052
2013-01-12,112.93853917162343,-2.6,0.0,56.833333333333336,3.4041666666666672,1024.2416666666666,-5.470833333333334,116.821381765102
2013-01-13,120.87476084314291,-2.9,2.4,92.54166666666667,3.3958333333333344,1018.4874999999997,-6.012499999999999,118.46870904446425
2013-01-14,122.70619661349356,-6.9,0.4,126.125,1.4083333333333332,1010.6583333333336,-7.704166666666667,140.4330727692941
2013-01-15,118.43284648267537,-10.4,0.0,56.625,1.2916666666666667,1014.5625000000001,-11.704166666666666,159.65189102852025
2013-01-16,139.1891185466494,-6.8,0.0,58.541666666666664,2.7458333333333336,1020.8250000000002,-8.55,139.88396367617338
2013-01-17,146.51486162805202,-5.7,0.0,50.375,3.6624999999999996,1019.1166666666668,-7.495833333333333,133.84376365184517
2013-01-18,156.89299766003901,-7.6,0.0,46.666666666666664,3.7875,1011.066666666667,-9.816666666666666,144.27683642113936
2013-01-19,156.28251906992216,-8.8,0.0,34.541666666666664,2.8708333333333336,1008.1750000000002,-10.962499999999999,150.8661455385883
2013-01-20,151.3986903489871,-5.2,0.0,53.291666666666664,4.874999999999999,1011.7166666666667,-7.9375,131.0982181862414
2013-01-21,138.57863995653253,-3.7,0.0,63.25,3.4,1014.1749999999998,-6.9750000000000005,122.86158178943022
2013-01-22,131.25289687512992,-5.1,0.0,19.541666666666668,2.904166666666667,1014.3208333333337,-8.095833333333331,130.54910909312068
2013-01-23,132.4738540553637,-7.1,0.0,51.875,2.0333333333333328,1017.5083333333333,-10.279166666666667,141.5312909555356
2013-01-24,131.8633754652468,-7.7,0.0,121.29166666666667,1.3500000000000003,1021.1,-9.374999999999998,144.82594551426007
2013-01-25,143.4624686774676,-3.8,2.2,173.95833333333334,5.0249999999999995,1011.5458333333332,-6.333333333333333,123.41069088255097
2013-01-26,181.31214126471434,-0.6,2.8,171.45833333333334,4.5125,1000.0333333333332,-1.133333333333333,105.83919990268707
2013-01-27,117.82236789255849,1.2,2.1,191.65217391304347,3.6260869565217395,1003.9416666666666,0.591304347826087,95.95523622651363
2013-01-28,108.66518904080525,2.6,9.9,195.91666666666666,3.9833333333333325,998.5666666666665,1.8625,87.23031073143007
2013-01-29,105.61279609022083,5.3,3.6,219.33333333333334,4.616666666666667,992.0541666666664,3.554166666666667,67.73607335590083
2013-01-30,97.06609582858444,4.4,0.0,250.5,6.8041666666666645,990.9041666666667,1.7749999999999997,74.23415248107725
2013-01-31,87.90891697683121,0.5,2.9,192.29166666666666,1.8375000000000001,994.6125000000001,-0.21250000000000005,99.79899987835886
2013-02-01,89.74035274718184,-2.1,0.0,289.8333333333333,3.154166666666667,998.4166666666669,-3.0375,114.07583629949828
2013-02-02,92.18226710764938,-2.1,0.4,206.375,2.6666666666666665,1003.3958333333335,-2.0541666666666667,114.07583629949828
2013-02-03,98.89753159893512,1.5,5.0,226.04166666666666,4.599999999999999,992.9499999999998,0.4083333333333335,94.3079089471514
2013-02-04,97.67657441870135,1.0,3.1,230.70833333333334,3.7083333333333326,988.5124999999999,-0.37083333333333335,97.05345441275513
2013-02-05,97.06609582858444,0.1,1.1,294.0833333333333,3.470833333333333,991.9375,-0.8750000000000001,101.99543625084185
2013-02-06,98.89753159893512,-1.0,1.3,320.125,3.3375000000000004,1003.9708333333333,-2.345833333333333,108.03563627517006
2013-02-07,103.78136031987017,-1.4,0.9,82.79166666666667,3.283333333333333,1011.9208333333335,-2.787499999999999,110.23207264765306
2013-02-08,105.00231750010396,-4.2,2.1,215.5,2.395833333333333,1016.0624999999999,-5.6000000000000005,125.60712725503396
2013-02-09,108.66518904080525,-3.6,0.0,108.75,1.0541666666666665,1016.4749999999999,-5.449999999999999,122.31247269630947
2013-02-10,112.32806058150655,-2.6,0.6,73.70833333333333,2.716666666666667,1017.6666666666666,-5.8,116.821381765102
2013-02-11,115.99093212220784,-4.1,0.8,25.416666666666668,3.120833333333333,1018.7958333333335,-5.454166666666667,125.05801816191321
2013-02-12,125.1481109739611,-5.3,0.0,143.58333333333334,0.8791666666666665,1025.0791666666667,-6.070833333333332,131.64732727936217
2013-02-13,121.48523943325979,-1.5,0.0,111.375,1.3708333333333336,1024.7166666666665,-2.7874999999999996,110.78118174077379
2013-02-14,114.76997494197408,0.4,0.0,119.25,2.5416666666666665,1021.4208333333335,-1.275,100.34810897147962
2013-02-15,112.93853917162343,0.6,0.0,94.83333333333333,1.4000000000000001,1025.6375,-0.9833333333333334,99.24989078523812
2013-02-16,108.66518904080525,-0.1,2.4,183.95833333333334,1.9833333333333332,1026.1958333333332,-1.6624999999999999,103.09365443708334
2013-02-17,109.27566763092213,1.0,9.6,257.0,3.370833333333333,1016.7833333333333,0.2041666666666667,97.05345441275513
2013-02-18,108.05471045068836,-0.9,0.0,32.666666666666664,5.745833333333334,1017.1208333333334,-3.375,107.48652718204931
2013-02-19,106.8337532704546,-1.5,0.0,35.416666666666664,5.566666666666667,1027.3541666666667,-5.816666666666666,110.78118174077379
2013-02-20,112.32806058150655,-3.2,0.0,38.166666666666664,3.5916666666666655,1027.7083333333333,-7.233333333333334,120.11603632382649
2013-02-21,110.4966248111559,-4.4,0.0,44.458333333333336,1.7708333333333328,1025.1041666666665,-7.595833333333334,126.70534544127544
2013-02-22,117.82236789255849,-2.4,0.1,46.583333333333336,3.904166666666667,1024.3666666666668,-5.8999999999999995,115.72316357886052
2013-02-23,120.26428225302602,-0.1,0.6,57.5,4.675,1023.3375000000001,-2.3416666666666663,103.09365443708334
2013-02-24,120.87476084314291,1.5,0.0,63.916666666666664,3.1625,1029.8750000000002,-1.7666666666666666,94.3079089471514
2013-02-25,108.05471045068836,-0.3,0.0,159.70833333333334,1.7041666666666666,1035.1458333333333,-2.2666666666666666,104.19187262332484
2013-02-26,101.33944595940264,-0.4,0.0,304.5416666666667,1.7791666666666668,1032.3166666666668,-2.525,104.74098171644557
