Datum,Konsumtion,Temperatur,Nederbördsmängd,Vindriktning,Vindhastighet,Lufttryck,Daggpunktstemperatur,K2_regression
2013-01-01,79.90760950712634,3.9,7.6,249.125,3.5250000000000004,1009.5791666666664,2.520833333333333,88.61439417218659
2013-01-02,88.1032617642675,6.4,0.0,266.4583333333333,7.1916666666666655,1012.6958333333336,4.6208333333333345,70.57282884407705
2013-01-03,87.07880523212486,6.0,0.4,301.9166666666667,5.833333333333335,1018.7750000000001,4.4208333333333325,73.45947929657459
2013-01-04,95.27445748926601,2.4,1.2,144.95833333333334,1.1416666666666668,1026.1166666666668,2.1583333333333337,99.43933336905229
2013-01-05,105.51902281069248,4.4,1.9,196.91666666666666,1.8333333333333337,1022.1541666666668,3.7624999999999997,85.00608110656468
2013-01-06,92.20108789283809,2.1,5.5,150.83333333333334,2.4666666666666663,1026.3625000000002,1.0833333333333333,101.60432120842545
2013-01-07,107.56793587497775,4.2,0.0,226.54166666666666,2.0125,1019.4000000000002,3.9333333333333336,86.44940633281344
2013-01-08,99.3722836178366,4.5,14.4,203.79166666666666,3.1041666666666665,1012.2125,4.0125,84.2844184934403
2013-01-09,95.27445748926601,-0.1,0.0,123.41666666666667,5.875,1007.1624999999999,-2.2000000000000006,110.62818867508487
2013-01-10,126.00815345354538,-1.7,0.2,168.33333333333334,5.245833333333333,1013.6999999999998,-5.041666666666667,116.95367808730207
2013-01-11,128.05706651783066,-2.4,0.0,34.208333333333336,3.954166666666667,1020.4333333333333,-5.637500000000002,119.72107970514709
2013-01-12,127.03260998568803,-2.6,0.0,56.833333333333336,3.4041666666666672,1024.2416666666666,-5.470833333333334,120.51176588167422
2013-01-13,124.98369692140272,-2.9,2.4,92.54166666666667,3.3958333333333344,1018.4874999999997,-6.012499999999999,121.69779514646495
2013-01-14,133.1793491785439,-6.9,0.4,126.125,1.4083333333333332,1010.6583333333336,-7.704166666666667,137.51151867700793
2013-01-15,141.37500143568508,-10.4,0.0,56.625,1.2916666666666667,1014.5625000000001,-11.704166666666666,151.34852676623302
2013-01-16,179.27989312496294,-6.8,0.0,58.541666666666664,2.7458333333333336,1020.8250000000002,-8.55,137.11617558874434
2013-01-17,168.01087127139385,-5.7,0.0,50.375,3.6624999999999996,1019.1166666666668,-7.495833333333333,132.76740161784502
2013-01-18,142.39945796782771,-7.6,0.0,46.666666666666664,3.7875,1011.066666666667,-9.816666666666666,140.27892029485292
2013-01-19,132.15489264640124,-8.8,0.0,34.541666666666664,2.8708333333333336,1008.1750000000002,-10.962499999999999,145.0230373540158
2013-01-20,144.44837103211302,-5.2,0.0,53.291666666666664,4.874999999999999,1011.7166666666667,-7.9375,130.79068617652717
2013-01-21,131.13043611425863,-3.7,0.0,63.25,3.4,1014.1749999999998,-6.9750000000000005,124.86053985257354
2013-01-22,132.15489264640124,-5.1,0.0,19.541666666666668,2.904166666666667,1014.3208333333337,-8.095833333333331,130.3953430882636
2013-01-23,137.27717530711448,-7.1,0.0,51.875,2.0333333333333328,1017.5083333333333,-10.279166666666667,138.30220485353505
2013-01-24,154.69293635353944,-7.7,0.0,121.29166666666667,1.3500000000000003,1021.1,-9.374999999999998,140.6742633831165
2013-01-25,168.01087127139385,-3.8,2.2,173.95833333333334,5.0249999999999995,1011.5458333333332,-6.333333333333333,125.25588294083711
