Datum,Konsumtion,Temperatur,Nederbördsmängd,Vindriktning,Vindhastighet,Lufttryck,Daggpunktstemperatur,K2_regression
2013-01-01,88.70818705569593,3.9,7.6,249.125,3.5250000000000004,1009.5791666666664,2.520833333333333,85.20571169969655
2013-01-02,92.74037737640937,6.4,0.0,266.4583333333333,7.1916666666666655,1012.6958333333336,4.6208333333333345,70.85920330141852
2013-01-03,88.13215986702258,6.0,0.4,301.9166666666667,5.833333333333335,1018.7750000000001,4.4208333333333325,73.15464464514301
2013-01-04,91.01229581038932,2.4,1.2,144.95833333333334,1.1416666666666668,1026.1166666666668,2.1583333333333337,93.81361673866337
2013-01-05,96.19654050844947,4.4,1.9,196.91666666666666,1.8333333333333337,1022.1541666666668,3.7624999999999997,82.33641002004094
2013-01-06,84.09996954630913,2.1,5.5,150.83333333333334,2.4666666666666663,1026.3625000000002,1.0833333333333333,95.53519774645673
2013-01-07,91.01229581038932,4.2,0.0,226.54166666666666,2.0125,1019.4000000000002,3.9333333333333336,83.48413069190319
2013-01-08,85.82805111232918,4.5,14.4,203.79166666666666,3.1041666666666665,1012.2125,4.0125,81.76254968410983
2013-01-09,84.67599673498248,-0.1,0.0,123.41666666666667,5.875,1007.1624999999999,-2.2000000000000006,106.2763406576715
2013-01-10,112.32530179130329,-1.7,0.2,168.33333333333334,5.245833333333333,1013.6999999999998,-5.041666666666667,114.02284166741141
2013-01-11,123.26981837609692,-2.4,0.0,34.208333333333336,3.954166666666667,1020.4333333333333,-5.637500000000002,117.41193585917263
2013-01-12,127.87803588548374,-2.6,0.0,56.833333333333336,3.4041666666666672,1024.2416666666666,-5.470833333333334,118.38024848539013
2013-01-13,124.99789994211697,-2.9,2.4,92.54166666666667,3.3958333333333344,1018.4874999999997,-6.012499999999999,119.83271742471635
2013-01-14,127.30200869681039,-6.9,0.4,126.125,1.4083333333333332,1010.6583333333336,-7.704166666666667,139.19896994906614
2013-01-15,138.24652528160405,-10.4,0.0,56.625,1.2916666666666667,1014.5625000000001,-11.704166666666666,156.1444409078722
2013-01-16,144.5828243570109,-6.8,0.0,58.541666666666664,2.7458333333333336,1020.8250000000002,-8.55,138.7148136359574
2013-01-17,140.55063403629745,-5.7,0.0,50.375,3.6624999999999996,1019.1166666666668,-7.495833333333333,133.38909419176122
2013-01-18,138.24652528160405,-7.6,0.0,46.666666666666664,3.7875,1011.066666666667,-9.816666666666666,142.58806414082736
2013-01-19,146.88693311170428,-8.8,0.0,34.541666666666664,2.8708333333333336,1008.1750000000002,-10.962499999999999,148.39793989813228
2013-01-20,154.37528656445784,-5.2,0.0,53.291666666666664,4.874999999999999,1011.7166666666667,-7.9375,130.96831262621748
2013-01-21,144.00679716833753,-3.7,0.0,63.25,3.4,1014.1749999999998,-6.9750000000000005,123.70596792958631
2013-01-22,132.48625339487054,-5.1,0.0,19.541666666666668,2.904166666666667,1014.3208333333337,-8.095833333333331,130.48415631310874
2013-01-23,137.09447090425735,-7.1,0.0,51.875,2.0333333333333328,1017.5083333333333,-10.279166666666667,140.16728257528362
2013-01-24,142.2787156023175,-7.7,0.0,121.29166666666667,1.3500000000000003,1021.1,-9.374999999999998,143.0722204539361
2013-01-25,146.88693311170428,-3.8,2.2,173.95833333333334,5.0249999999999995,1011.5458333333332,-6.333333333333333,124.19012424269505
2013-01-26,135.94241652691062,-0.6,2.8,171.45833333333334,4.5125,1000.0333333333332,-1.133333333333333,108.69712222321522
2013-01-27,122.69379118742357,1.2,2.1,191.65217391304347,3.6260869565217395,1003.9416666666666,0.591304347826087,99.98230858725782
2013-01-28,115.20543773467003,2.6,9.9,195.91666666666666,3.9833333333333325,998.5666666666665,1.8625,92.66589606680114
2013-01-29,108.86913865926317,5.3,3.6,219.33333333333334,4.616666666666667,992.0541666666664,3.554166666666667,77.17166699666086
2013-01-30,95.04448613110277,4.4,0.0,250.5,6.8041666666666645,990.9041666666667,1.7749999999999997,82.33641002004094
2013-01-31,91.58832299906267,0.5,2.9,192.29166666666666,1.8375000000000001,994.6125000000001,-0.21250000000000005,103.37140277901904
2013-02-01,101.956812395183,-2.1,0.0,289.8333333333333,3.154166666666667,998.4166666666669,-3.0375,115.95946691984639
